Date; Time;  [S];  [S]; Zustand [N]; ROST [N]; Kesseltemp [N]; Abgastemp. [N]; Abgas. SW  [N]; KessStellGr [N]; Saugzug   [N]; Zuluftgebl [N]; Einschub [N]; Fuellst.: [N]; Feuerraumt [N]; Puffert.ob [N]; Puffert.un [N]; Puffer Pu. [N]; Außentemp [N]; Vorlauft.1sw [N]; Vorlauft.1 [N]; Vorlauft.2sw [N]; Vorlauft.2 [N]; KTY6_H2 [N]; KTY7_H2 [N]; Brenn.ST [N]; Laufzeit: [N]; Boardtemp. [N]; Die Kesseltemp. soll sein [N]; 
2022-11-08; 00:05:45; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 13%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:05:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 54°; 120°; 71%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:06:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 15%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:06:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 54°; 120°; 71%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:06:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 15%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:06:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 15%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:06:45; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 15%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:06:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 54°; 120°; 71%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:07:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 15%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:07:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 16%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:07:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 54°; 120°; 71%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:07:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 15%; 0%; 0%; 0%; 78.5%; 401°; 72°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:07:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 16%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:07:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 16%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:08:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 17%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:08:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 17%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:08:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 18%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:08:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 18%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:08:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 19%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:08:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 19%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:09:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 20%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:09:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 21%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:09:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 21%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:09:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 22%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:09:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 22%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:09:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 23%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:10:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 23%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:10:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 24%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:10:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 24%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:10:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 25%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:10:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 26%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:10:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 26%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:11:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 27%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:11:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 27%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:11:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 28%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:11:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 28%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:11:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 29%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:11:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 29%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:12:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 30%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:12:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 31%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:12:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 31%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:12:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 32%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:12:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 32%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:12:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 33%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:13:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 33%; 0%; 0%; 0%; 78.5%; 401°; 71°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:13:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 34%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:13:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 34%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:13:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 35%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:13:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 36%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:13:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 36%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:14:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 37%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:14:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 37%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:14:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 38%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:14:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 38%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:14:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 39%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:14:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 39%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:15:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 40%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:15:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 41%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:15:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 41%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:15:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 42%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:15:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 42%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:15:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 43%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
2022-11-08; 00:16:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 43%; 0%; 0%; 0%; 78.5%; 401°; 70°; 26°; 0%; 2°; 28°; 29°; 36°; 36°; 127°; 127°; 10468; 15889h; 32°; 75°; 
