Date; Time;  [S];  [S]; Zustand [N]; ROST [N]; Kesseltemp [N]; Abgastemp. [N]; Abgas. SW  [N]; KessStellGr [N]; Saugzug   [N]; Zuluftgebl [N]; Einschub [N]; Fuellst.: [N]; Feuerraumt [N]; Puffert.ob [N]; Puffert.un [N]; Puffer Pu. [N]; Außentemp [N]; Vorlauft.1sw [N]; Vorlauft.1 [N]; Vorlauft.2sw [N]; Vorlauft.2 [N]; KTY6_H2 [N]; KTY7_H2 [N]; Brenn.ST [N]; Laufzeit: [N]; Boardtemp. [N]; Die Kesseltemp. soll sein [N]; 
2022-11-10; 00:04:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 41%; 0%; 0%; 0%; 87.8%; 402°; 72°; 30°; 0%; 10°; 26°; 27°; 33°; 32°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:04:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 42%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 32°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:04:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 43%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 32°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:04:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 43%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 31°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:04:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 44%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:04:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 44%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:05:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 45%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:05:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 45%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 29°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:05:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 46%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:05:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 46%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:05:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 47%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:05:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 48%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:06:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 48%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:06:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 49%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:06:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 49%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:06:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 50%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:06:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 50%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:06:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 51%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:07:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 51%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:07:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 52%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:07:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 53%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:07:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 53%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:07:46; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 54%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:07:56; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 54%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:08:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 55%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:08:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 55%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:08:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 56%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:08:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 57%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:08:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 57%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 31°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:08:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 58%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 33°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:09:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 58%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 35°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:09:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 59%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 36°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:09:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 59%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 38°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:09:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 60%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 40°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:09:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 60%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 42°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:09:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 61%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 42°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:10:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 62%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 27°; 33°; 44°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:10:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 62%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 46°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:10:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 63%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 46°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:10:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 63%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 47°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:10:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 64%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 47°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:11:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 64%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 47°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:11:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 65%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 46°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:11:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 66%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 45°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:11:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 66%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 43°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:11:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 67%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 42°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:11:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 67%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 40°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:12:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 68%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 38°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:12:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 68%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 37°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:12:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 69%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 36°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:12:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 69%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 35°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:12:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 70%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 34°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:12:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 33°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:13:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 32°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:13:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 32°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:13:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 31°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:13:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:13:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:13:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:14:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 30°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:14:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 29°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:14:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:14:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:14:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:14:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:15:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 28°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:15:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:15:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 29°; 0%; 10°; 26°; 26°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:15:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:15:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:15:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:16:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
2022-11-10; 00:16:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.8%; 402°; 72°; 28°; 0%; 10°; 26°; 26°; 33°; 26°; 127°; 127°; 10474; 15898h; 35°; 75°; 
