Date; Time;  [S];  [S]; Zustand [N]; ROST [N]; Kesseltemp [N]; Abgastemp. [N]; Abgas. SW  [N]; KessStellGr [N]; Saugzug   [N]; Zuluftgebl [N]; Einschub [N]; Fuellst.: [N]; Feuerraumt [N]; Puffert.ob [N]; Puffert.un [N]; Puffer Pu. [N]; Außentemp [N]; Vorlauft.1sw [N]; Vorlauft.1 [N]; Vorlauft.2sw [N]; Vorlauft.2 [N]; KTY6_H2 [N]; KTY7_H2 [N]; Brenn.ST [N]; Laufzeit: [N]; Boardtemp. [N]; Die Kesseltemp. soll sein [N]; 
2022-10-13; 10:45:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 264°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:46:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 269°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:46:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 273°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:46:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 276°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:46:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 280°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:46:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 283°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:46:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 287°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:47:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 289°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:47:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 293°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:47:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 296°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:47:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 299°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:47:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 301°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:47:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 16°; 26°; 50%; 0%; 0%; 0%; 99.9%; 305°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 16°; 75°; 
2022-10-13; 10:48:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 308°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:48:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 311°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:48:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 313°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:48:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 315°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:48:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 318°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:48:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 320°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:49:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 322°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:49:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 324°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:49:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 326°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:49:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 328°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:49:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 330°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:49:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 332°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:50:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 333°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:50:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 336°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:50:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 337°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:50:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 339°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:50:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 340°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:50:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 341°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:51:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 343°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:51:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 345°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:51:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 346°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:51:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 347°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:51:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 349°; 15°; 14°; 0%; 10°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:51:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 350°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:52:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 351°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:52:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 352°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:52:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 353°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:52:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 355°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:52:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 356°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:52:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 357°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:53:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 357°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:53:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 358°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:53:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 359°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:53:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 361°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:53:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 361°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:53:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 17°; 27°; 50%; 0%; 0%; 0%; 99.9%; 362°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 17°; 75°; 
2022-10-13; 10:54:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 364°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:54:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 365°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:54:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 365°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:54:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 366°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:54:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 366°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:54:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 367°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:55:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 368°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:55:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 369°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:55:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 370°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:55:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 370°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:55:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 371°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:55:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 371°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:56:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 372°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:56:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 372°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:56:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 372°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:56:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 373°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:56:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 373°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:56:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 375°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:57:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 375°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:57:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 375°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:57:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 376°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:57:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 376°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:57:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 376°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:57:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 377°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:58:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 377°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:58:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 377°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:58:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 378°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:58:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 378°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:58:45; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 378°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:58:55; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 379°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:59:05; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 379°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:59:15; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 379°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:59:25; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 379°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
2022-10-13; 10:59:35; Ausgeschaltet ;   Brenner Aus  ; 1; 0; 14°; 18°; 28°; 50%; 0%; 0%; 0%; 99.9%; 381°; 15°; 14°; 0%; 11°; 0°; 18°; 0°; 15°; 127°; 127°; 10461; 15878h; 18°; 75°; 
