Date; Time;  [S];  [S]; Zustand [N]; ROST [N]; Kesseltemp [N]; Abgastemp. [N]; Abgas. SW  [N]; KessStellGr [N]; Saugzug   [N]; Zuluftgebl [N]; Einschub [N]; Fuellst.: [N]; Feuerraumt [N]; Puffert.ob [N]; Puffert.un [N]; Puffer Pu. [N]; Außentemp [N]; Vorlauft.1sw [N]; Vorlauft.1 [N]; Vorlauft.2sw [N]; Vorlauft.2 [N]; KTY6_H2 [N]; KTY7_H2 [N]; Brenn.ST [N]; Laufzeit: [N]; Boardtemp. [N]; Die Kesseltemp. soll sein [N]; 
2022-11-11; 00:01:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:01:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:02:08; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:02:18; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:02:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:02:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:02:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:02:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 28°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:03:08; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 29°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:03:18; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 29°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:03:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:03:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 30°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:03:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:03:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 31°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:04:08; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 50°; 28°; 0%; 1°; 29°; 30°; 37°; 32°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:04:18; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 32°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:04:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 2°; 29°; 30°; 37°; 33°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:04:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 49°; 28°; 0%; 2°; 29°; 30°; 37°; 34°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:04:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 34°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:04:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 36°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:05:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 36°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:05:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 37°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:05:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 62%; 0%; 0%; 0%; 100.0%; 398°; 49°; 28°; 0%; 2°; 29°; 30°; 37°; 38°; 127°; 127°; 10475; 15900h; 32°; 75°; 
2022-11-11; 00:05:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 38°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:05:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 2°; 29°; 30°; 37°; 38°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:05:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 39°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:06:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 2°; 29°; 30°; 37°; 40°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:06:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 40°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:06:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 2°; 29°; 30°; 37°; 41°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:06:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 42°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:06:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 42°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:06:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 42°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:07:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 2°; 29°; 30°; 37°; 43°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:07:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 43°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:07:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 44°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:07:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 44°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:07:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 44°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:07:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 45°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:08:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 49°; 28°; 0%; 1°; 29°; 30°; 37°; 45°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:08:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:08:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:08:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:08:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:08:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:09:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:09:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:09:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:09:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:09:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:09:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:10:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:10:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:10:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 30°; 37°; 47°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:10:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:10:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 46°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:10:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 45°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:11:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 44°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:11:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 44°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:11:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 42°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:11:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 42°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:11:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 41°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:11:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 40°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:12:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 39°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:12:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 38°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:12:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 38°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:12:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 37°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:12:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 36°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:12:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 36°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:13:08; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 36°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:13:18; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 35°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:13:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 34°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:13:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 34°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:13:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 33°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:13:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 32°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:14:08; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 32°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:14:18; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 32°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:14:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 32°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:14:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 31°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:14:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:14:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:15:08; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:15:18; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:15:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:15:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 30°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:15:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 29°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:15:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 29°; 127°; 127°; 10475; 15900h; 31°; 75°; 
2022-11-11; 00:16:08; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 397°; 48°; 28°; 0%; 1°; 29°; 29°; 37°; 28°; 127°; 127°; 10475; 15900h; 31°; 75°; 
